Codigo DANE,Municipio Productor,Departamento,Recurso Natural,Nombre Del Proyecto,Año Produccion,Trimestre,Unidad Medida,Tipo Contraprestacion,Valor Contraprestacion ,Cantidad Producción
25407,Lenguazaque,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,55280428,4901
25407,Lenguazaque,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,701816365,125519
25407,Lenguazaque,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,926361905,219331
25407,Lenguazaque,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,443093599,102805
25407,Lenguazaque,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,936268956,215980
25407,Lenguazaque,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,1012187627,204165
25407,Lenguazaque,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,1505883753,138912
25407,Lenguazaque,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,2575956361,191992
25407,Lenguazaque,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,1631385689,102694
25407,Lenguazaque,Cundinamarca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,394709547,36194
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,1808056,335
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,5943494,831
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,4093247,893
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,12552179,2553
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,85009657,8162
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,5688550,1154
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,3026278,617
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,4332380,980
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,34721599,7467
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,8705707,1773
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,2468132,377
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,6916802,831
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,1088792,193
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,786089,139
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,1552566,353
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,5735663,1415
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,15321019,3121
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,1747877,346
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,6084485,1078
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,1095135,180
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,1920789,360
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,3535844,940
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,1962187,493
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,7028287,1681
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,18483651,3709
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,3947661,782
25426,Macheta,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,26161174,4299
25486,Nemocon,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,2301462,437
25486,Nemocon,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,3241192,780
25486,Nemocon,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,1341766,337
25486,Nemocon,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,124522,29
25486,Nemocon,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,3140816,789
25486,Nemocon,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,4241141,1136
25486,Nemocon,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,4938033,1251
25486,Nemocon,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,5646320,1317
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,50454588,6220
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,43391642,6134
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,2235624,532
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,16215878,3908
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,16779529,3391
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,61069365,5252
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,75341890,5472
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,84144783,6704
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,6592478,1170
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,25554673,4944
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,17071444,2961
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 2,TONELADAS,REGALIA,3897768,953
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,25868204,6075
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,39096784,8458
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,30711115,4050
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,61617251,5377
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,31761735,2094
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,3037804,270
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,70725705,8304
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,39647949,6752
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,33433171,7941
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,6756373,1638
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,32517605,6602
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,45579250,4413
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,32567282,2337
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,14296564,799
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,14231514,874
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,39273719,6100
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,59832317,11897
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,29997271,7274
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,55876783,12908
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,19372122,3881
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,77835721,7257
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,220836619,19528
25513,Pacho,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,140271083,9064
25653,San Cayetano - Cundinamarca,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,4127058,905
25653,San Cayetano - Cundinamarca,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,3334829,707
25653,San Cayetano - Cundinamarca,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,531956,108
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,30786696,2335
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,10985031,2516
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,14753659,3922
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,29260113,6394
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,16069770,3245
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,13384073,2718
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,7092333,1445
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,11169402,2070
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,12716002,3369
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,27274800,6215
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,21776421,4618
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,7452660,1519
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,4005854,794
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,19938584,3128
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,26023410,7184
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,33322996,8191
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,17744766,4377
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,28429639,5806
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,9119712,1807
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,4663561,924
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,35974872,7194
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,8457277,1786
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,8591155,2178
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,27918721,6612
25769,Subachoque,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,23242136,4683
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,36334821,6712
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,4035802,763
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,4350748,1207
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,5593518,1348
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,19929161,4347
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,15554804,3141
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,4393774,813
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,162393,22
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,9226873,1867
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,1451693,296
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,42899401,7959
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,7800829,2226
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,36705960,8547
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,58141817,12566
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,49027384,6799
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,341233,60
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,359406,43
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,3251942,644
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,38019529,9541
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,8775829,3051
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,27416318,6729
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,11679314,2797
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,50322185,10467
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,62573534,8417
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,461590,82
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,4007265,794
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,4245996,842
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,14897062,3818
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,34596425,8404
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,20798774,5191
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,68096728,15929
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,48461715,9765
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,67196591,7870
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,731141,123
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,203516,22
25772,Suesca,Cundinamarca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,374980,48
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,29831342,6024
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,207630873,22932
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,29539453,4128
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,413218574,28721
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,1016202414,120448
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,370508024,64719
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,163362863,42495
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,196312440,47459
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,291026461,63810
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,303235097,61158
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,947076740,98252
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,894465866,81513
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,989830668,65802
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2021,Trimestre 1,TONELADAS,REGALIA,625218796,67732
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,332356628,45229
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,260909826,17044
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,41335426,8422
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,390968880,76508
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,237437422,52349
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 2,TONELADAS,REGALIA,139650121,26522
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,400703933,93280
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,557107679,119409
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,517679999,78411
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,1109465577,107418
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,1183257923,89653
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,975972089,86215
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,,108788
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,608651153,63918
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,88790003,15689
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,49288172,8729
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,607715979,91892
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,351365070,82593
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,341103480,76950
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,313705013,73753
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,439950516,89408
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,876069998,102573
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,1193341631,94835
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,942205267,62889
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,865617659,81265
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,41943800,8314
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,265595584,18805
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,13238666,1370
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,588993084,37949
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,848902345,137716
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,934320843,191171
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,388605225,91152
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 4,TONELADAS,REGALIA,1019949785,246097
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,739165613,156061
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,1339517338,134049
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,2425767993,201319
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,994065150,75474
25781,Sutatausa,Cundinamarca,CARBON,PRODUCTORES,2020,Trimestre 4,TONELADAS,REGALIA,870482374,79726
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,10958904,2213
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,51726358,4138
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,399421316,57814
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 1,TONELADAS,REGALIA,132271533,21869
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,33738435,8896
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,31706892,7617
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,93371443,21082
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,212143053,42841
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,312767349,28346
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,425046008,31446
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,189096380,18801
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,102270870,12484
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,11311336,2305
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,201951798,36536
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,123803981,31124
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 2,TONELADAS,REGALIA,120322503,22661
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 2,TONELADAS,REGALIA,139157175,32506
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,200593807,43004
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 2,TONELADAS,REGALIA,241310288,34104
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,356232703,28273
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,355095643,23793
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,25688447,2070
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2021,Trimestre 2,TONELADAS,REGALIA,,2165
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,100661333,10384
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,285103356,48153
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,199537403,50900
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,176345983,41145
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2015,Trimestre 3,TONELADAS,REGALIA,133846216,31479
25793,Tausa,Cundinamarca,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,146244534,29887
